co2TailpipeGpm,cylinders,displ,drive,feScore,fuelType,make,UCity,UHighway,VClass,year,startStop,lv4,pv4,am
354,4,2,All-Wheel Drive,6,Regular,Ford,27.5988,44.1975,Midsize Cars,2015,N,16,100,A
338,4,2,Front-Wheel Drive,6,Regular,Ford,28.6,47.1,Midsize Cars,2015,N,16,100,A
338,4,2.5,Front-Wheel Drive,6,Regular,Ford,28.3801,47.5688,Midsize Cars,2015,N,16,100,A
303,4,1.5,Front-Wheel Drive,7,Regular,Ford,32,52.9,Midsize Cars,2015,Y,16,100,A
316,4,1.5,Front-Wheel Drive,7,Regular,Ford,30.2935,52.1774,Midsize Cars,2015,N,16,100,A
237,4,2.4,Front-Wheel Drive,9,Regular,Hyundai,48,56.6,Midsize Cars,2015,Y,12,104,A
239,4,2.4,Front-Wheel Drive,9,Regular,Hyundai,47.7,56.4,Midsize Cars,2015,Y,12,104,A
437,6,3,All-Wheel Drive,5,Premium,Jaguar,21.1012,37.5857,Midsize Cars,2015,Y,18,95,A
354,4,2,All-Wheel Drive,6,Regular,Lincoln,27.5988,44.1975,Midsize Cars,2015,N,16,99,A
338,4,2,Front-Wheel Drive,6,Regular,Lincoln,28.6,47.1,Midsize Cars,2015,N,16,99,A
488,6,3,All-Wheel Drive,4,Premium,Maserati,18.7,34.705,Midsize Cars,2015,N,10,108,A
482,6,3,Rear-Wheel Drive,4,Premium,Maserati,19.2499,34.1857,Midsize Cars,2015,N,10,108,A
548,8,3.8,Rear-Wheel Drive,3,Premium,Maserati,16.5498,30.5264,Large Cars,2015,N,19,114,A
493,6,3,All-Wheel Drive,4,Premium,Maserati,18.5995,33.8044,Large Cars,2015,N,19,114,A
366,4,2,Rear-Wheel Drive,6,Regular,Cadillac,26.9196,41.41,Compact Cars,2015,N,10,91,A
384,4,2,All-Wheel Drive,5,Regular,Cadillac,25.8,38.8,Compact Cars,2015,N,10,91,A
271,4,1.4,Front-Wheel Drive,8,Regular,Chevrolet,37.1,56.8,Compact Cars,2015,N,12,91,M
298,4,1.4,Front-Wheel Drive,7,Regular,Chevrolet,35,48,Compact Cars,2015,N,12,91,M
312,4,1.8,Front-Wheel Drive,7,Regular,Chevrolet,31.5,50,Compact Cars,2015,N,12,91,A
301,4,1.8,Front-Wheel Drive,7,Regular,Chevrolet,33.9,49.2,Compact Cars,2015,N,12,91,M
405,6,3.6,Rear-Wheel Drive,5,Regular,Cadillac,23.1,40.2,Midsize Cars,2015,N,13,97,A
298,4,1.4,Front-Wheel Drive,7,Regular,Chevrolet,35,48,Midsize Cars,2015,N,19,91,M
468,6,3,All-Wheel Drive,4,Premium,Jaguar,20,34.1,Large Cars,2015,Y,18,102,A
471,6,3,All-Wheel Drive,4,Premium,Jaguar,19.9,34,Large Cars,2015,Y,18,109,A
504,8,5,Rear-Wheel Drive,4,Premium or E85,Jaguar,18.4,32,Large Cars,2015,Y,18,102,A
504,8,5,Rear-Wheel Drive,4,Premium or E85,Jaguar,18.4,32,Large Cars,2015,Y,18,109,A
421,6,3,Rear-Wheel Drive,5,Premium or E85,Jaguar,22.5,37.9,Large Cars,2015,Y,18,102,A
442,6,3,Rear-Wheel Drive,5,Premium or E85,Jaguar,20.7,37.9,Large Cars,2015,Y,18,109,A
353,4,2.5,Rear-Wheel Drive,6,Regular,Cadillac,26.9637,45.97,Compact Cars,2015,N,10,91,A
578,8,6.2,Rear-Wheel Drive,3,Premium,Mercedes-Benz,16.3,26.7,Subcompact Cars,2015,N,12,81,A
404,4,2,All-Wheel Drive,5,Regular,Cadillac,25.8,38.8,Midsize Cars,2015,N,13,97,A
209,4,2,Front-Wheel Drive,9,Regular,Ford,60.3507,58.3014,Midsize Cars,2015,Y,16,101,A
265,4,2,Front-Wheel Drive,8,Regular,Mazda,38.2038,58.0058,Compact Cars,2015,N,12,96,M
260,4,2,Front-Wheel Drive,8,Regular,Mazda,39.1,58.8,Compact Cars,2015,N,12,96,A
277,4,2.5,Front-Wheel Drive,8,Regular,Mazda,36.3225,55.2227,Compact Cars,2015,N,12,96,A
271,4,2.5,Front-Wheel Drive,8,Regular,Mazda,37.6177,56.8438,Compact Cars,2015,N,12,96,A
304,4,2.5,Front-Wheel Drive,7,Regular,Mazda,32.4,52.2,Compact Cars,2015,N,12,96,M
427,6,3.7,All-Wheel Drive,5,Regular,Lincoln,22.6,35.7,Midsize Cars,2015,N,16,99,A
413,6,3.7,Front-Wheel Drive,5,Regular,Lincoln,23.1,37.9,Midsize Cars,2015,N,16,99,A
222,4,2,Front-Wheel Drive,9,Regular,Lincoln,60.4066,58.3459,Midsize Cars,2015,Y,12,99,A
413,6,3,Rear-Wheel Drive,5,Premium,Jaguar,22.8,38.8,Midsize Cars,2015,Y,18,95,A
129,4,2,Front-Wheel Drive,10,Regular Gas and Electricity,Ford,55,51.4,Midsize Cars,2015,Y,8,103,A
229,6,3,Rear-Wheel Drive,8,Premium and Electricity,Porsche,28.9,41.1,Large Cars,2015,Y,16,108,A
40,2,0.6,Rear-Wheel Drive,10,Premium Gas or Electricity,BMW,52.5,52.2,Subcompact Cars,2014,Y,15,84,A
320,4,2,Rear-Wheel Drive,7,Premium,BMW,30.0467,50.9671,Compact Cars,2015,Y,13,96,A
355,4,2.4,Front-Wheel Drive,6,Regular,Buick,26.8,45,Compact Cars,2015,N,14,91,A
288,4,1.6,Front-Wheel Drive,8,Regular,Kia,34.5699,52.7341,Compact Cars,2015,N,14,88,A
285,4,1.6,Front-Wheel Drive,8,Regular,Kia,34.9502,52.5775,Compact Cars,2015,N,14,88,M
314,4,1.8,Front-Wheel Drive,7,Regular,Volkswagen,30.9734,49.8831,Midsize Cars,2015,N,16,102,M
298,4,2,Front-Wheel Drive,8,Diesel,Volkswagen,38.7,59.9,Midsize Cars,2015,N,16,102,A
311,4,1.8,Front-Wheel Drive,7,Regular,Volkswagen,31.2,50.5769,Midsize Cars,2015,N,16,102,A
344,4,2,Front-Wheel Drive,6,Regular,Hyundai,28.7,44.6,Large Cars,2015,N,16,106,A
285,4,2,Front-Wheel Drive,8,Diesel,Audi,41.0359,61.6186,Subcompact Cars,2015,N,12,86,A
316,4,2.4,Front-Wheel Drive,7,Premium,Acura,31.9972,50.446,Compact Cars,2015,N,14,93,A
324,4,2,Rear-Wheel Drive,7,Premium,BMW,29.3214,50.1643,Compact Cars,2015,Y,13,96,A
341,4,2,Rear-Wheel Drive,6,Premium,BMW,27.8692,48.0915,Compact Cars,2015,Y,13,96,M
340,4,2,All-Wheel Drive,6,Premium,BMW,28.3276,46.9064,Compact Cars,2015,Y,13,96,A
329,4,2,All-Wheel Drive,7,Premium,BMW,29.246,49.5556,Compact Cars,2015,Y,13,96,A
288,4,1.6,Front-Wheel Drive,7,Regular,Hyundai,35.3803,50.3389,Compact Cars,2015,N,16,90,A
297,4,1.6,Front-Wheel Drive,7,Regular,Hyundai,33.7198,49.5544,Compact Cars,2015,N,16,90,M
330,4,1.6,Front-Wheel Drive,7,Regular,Hyundai,30.4,43.8,Compact Cars,2015,N,16,90,A
317,4,1.6,Front-Wheel Drive,7,Regular,Hyundai,31,47.1,Compact Cars,2015,N,16,90,M
413,6,3.5,All-Wheel Drive,5,Premium,Lexus,23.5614,36.1405,Compact Cars,2015,N,11,90,A
389,6,2.5,All-Wheel Drive,5,Premium,Lexus,25.2499,38,Compact Cars,2015,N,11,90,A
401,6,3.5,Rear-Wheel Drive,5,Premium,Lexus,24.5141,39,Compact Cars,2015,N,11,90,A
361,6,2.5,Rear-Wheel Drive,6,Premium,Lexus,26.833,42.3956,Compact Cars,2015,N,11,90,A
372,6,3,All-Wheel Drive,6,Premium,Mercedes-Benz,26.7,40,Compact Cars,2015,Y,13,90,A
334,4,2,Front-Wheel Drive,7,Premium,Volkswagen,29.5595,44.46,Compact Cars,2015,N,16,94,A
338,4,2,Front-Wheel Drive,6,Premium,Volkswagen,28.2801,45.16,Compact Cars,2015,N,16,94,M
283,4,2,Front-Wheel Drive,8,Diesel,Volkswagen,40.2,65.6,Compact Cars,2015,N,16,94,M
340,4,2,All-Wheel Drive,6,Premium,BMW,28.3276,46.9064,Midsize Cars,2015,Y,14,102,A
374,6,3,Rear-Wheel Drive,6,Premium,BMW,25.2483,43.0898,Midsize Cars,2015,Y,14,102,A
382,6,3,All-Wheel Drive,5,Premium,BMW,24.962,40.8783,Midsize Cars,2015,Y,14,102,A
322,4,2.4,Front-Wheel Drive,7,Gasoline or E85,Chrysler,29.4,52.1952,Midsize Cars,2015,N,16,101,A
385,6,3.6,Front-Wheel Drive,5,Gasoline or E85,Chrysler,23.9,44.4,Midsize Cars,2015,N,16,101,A
403,6,3.6,All-Wheel Drive,5,Gasoline or E85,Chrysler,22.9996,40.4998,Midsize Cars,2015,N,16,101,A
293,4,2,Front-Wheel Drive,8,Diesel,Volkswagen,39,62.4,Midsize Cars,2015,N,16,102,M
437,6,3.6,All-Wheel Drive,5,Regular,Cadillac,21.4,36.8,Large Cars,2015,N,18,104,A
386,6,3.6,Rear-Wheel Drive,5,Regular,Chrysler,23.9,43.1,Large Cars,2015,N,16,106,A
465,8,5.7,Rear-Wheel Drive,4,Midgrade,Chrysler,19.8,35.1989,Large Cars,2015,N,16,106,A
386,6,3.6,Rear-Wheel Drive,5,Regular,Dodge,23.9,43.1,Large Cars,2015,N,16,105,A
465,8,5.7,Rear-Wheel Drive,4,Midgrade,Dodge,19.8,35.1989,Large Cars,2015,N,16,105,A
340,4,2,All-Wheel Drive,6,Premium,Audi,28.5,41.5,Subcompact Cars,2015,N,10,86,A
288,4,1.6,Front-Wheel Drive,8,Regular,Ford,35.8,51.1,Subcompact Cars,2015,N,12,85,M
358,6,3,Rear-Wheel Drive,6,Premium,BMW,26.6629,45.0816,Compact Cars,2015,Y,13,96,A
376,6,3,Rear-Wheel Drive,6,Premium,BMW,25.5697,42.1413,Compact Cars,2015,Y,13,96,M
377,6,3,All-Wheel Drive,6,Premium,BMW,25.305,42.5436,Compact Cars,2015,Y,13,96,A
393,6,3,All-Wheel Drive,5,Premium,BMW,24.6069,39.6325,Compact Cars,2015,Y,13,96,M
314,4,2,Front-Wheel Drive,7,Regular,Mitsubishi,31.517,48.1793,Compact Cars,2015,N,12,93,M
306,4,2,Front-Wheel Drive,7,Regular,Mitsubishi,33.2792,47.9074,Compact Cars,2015,N,12,93,A
346,4,2.4,Front-Wheel Drive,6,Regular,Mitsubishi,28.6242,43.5672,Compact Cars,2015,N,12,93,M
344,4,2.4,Front-Wheel Drive,6,Regular,Mitsubishi,29.31,42.3785,Compact Cars,2015,N,12,93,A
358,4,2.4,All-Wheel Drive,6,Regular,Mitsubishi,28.3921,40.026,Compact Cars,2015,N,12,93,A
281,4,2,Front-Wheel Drive,8,Diesel,Volkswagen,41.3,64.1,Compact Cars,2015,N,16,94,A
438,8,4.4,Rear-Wheel Drive,5,Premium,BMW,20.8186,34.7672,Midsize Cars,2015,Y,14,102,A
461,8,4.4,All-Wheel Drive,4,Premium,BMW,20.4161,34.2579,Midsize Cars,2015,N,14,102,A
372,4,2,Rear-Wheel Drive,6,Regular,Cadillac,25.8277,42.3141,Midsize Cars,2015,N,13,97,A
237,4,2.4,Front-Wheel Drive,9,Regular,Kia,48,56.6,Midsize Cars,2015,Y,11,102,A
242,4,2.4,Front-Wheel Drive,9,Regular,Kia,47,55.2,Midsize Cars,2015,Y,11,102,A
477,8,4.4,All-Wheel Drive,4,Premium,BMW,19.5708,33.4879,Large Cars,2015,Y,10,112,A
438,8,4.4,Rear-Wheel Drive,5,Premium,BMW,20.8186,34.7672,Large Cars,2015,Y,14,107,A
477,8,4.4,All-Wheel Drive,4,Premium,BMW,19.5708,33.4879,Large Cars,2015,Y,14,107,A
477,8,4.4,All-Wheel Drive,4,Premium,BMW,19.5708,33.4879,Large Cars,2015,Y,14,115,A
477,8,4.4,All-Wheel Drive,4,Premium,BMW,19.5708,33.4879,Large Cars,2015,Y,14,107,A
477,8,4.4,All-Wheel Drive,4,Premium,BMW,19.5708,33.4879,Large Cars,2015,Y,14,115,A
538,8,6.2,Rear-Wheel Drive,4,Premium,Chevrolet,17.4,29.3,Large Cars,2015,N,17,112,A
486,8,6.4,Rear-Wheel Drive,4,Premium,Dodge,18.6,34.6,Large Cars,2015,N,16,105,A
358,6,3.5,Front-Wheel Drive,6,Premium,Acura,27.9,49.5998,Compact Cars,2015,N,14,93,A
322,4,2,Rear-Wheel Drive,7,Premium,BMW,29.4,50.7738,Compact Cars,2015,Y,13,96,M
276,4,1.8,Front-Wheel Drive,8,Regular,Toyota,37.5,54.1,Midsize Cars,2015,N,13,98,A
287,4,1.8,Front-Wheel Drive,8,Regular,Toyota,35.4,51.7,Midsize Cars,2015,N,13,98,A
280,4,1.8,Front-Wheel Drive,8,Regular,Toyota,36.2588,52.4065,Midsize Cars,2015,N,13,98,M
257,4,1.8,Front-Wheel Drive,8,Regular,Toyota,39.8449,59.4973,Midsize Cars,2015,N,13,98,A
260,4,1.8,Front-Wheel Drive,8,Regular,Toyota,39.8449,56.272,Midsize Cars,2015,N,13,98,A
278,4,1.8,Front-Wheel Drive,8,Regular,Toyota,37.2769,52.1422,Midsize Cars,2015,N,13,98,A
463,8,4.4,Rear-Wheel Drive,4,Premium,BMW,20.3409,34.3715,Large Cars,2015,Y,10,112,A
463,8,4.4,Rear-Wheel Drive,4,Premium,BMW,20.3409,34.3715,Large Cars,2015,Y,14,115,A
463,8,4.4,Rear-Wheel Drive,4,Premium,BMW,20.3409,34.3715,Large Cars,2015,Y,14,107,A
463,8,4.4,Rear-Wheel Drive,4,Premium,BMW,20.3409,34.3715,Large Cars,2015,Y,14,115,A
279,4,2,Rear-Wheel Drive,9,Diesel,BMW,41.58,64.7915,Compact Cars,2015,N,13,96,A
288,4,2,All-Wheel Drive,8,Diesel,BMW,40.5753,60.8213,Compact Cars,2015,N,13,96,A
314,6,3,Rear-Wheel Drive,7,Premium,BMW,32.6786,46.3835,Compact Cars,2015,Y,10,96,A
281,4,1.6,Front-Wheel Drive,8,Regular,Kia,35.6692,52.5807,Compact Cars,2015,Y,14,88,A
330,4,2,All-Wheel Drive,7,Premium,Mercedes-Benz,30.9,44.2,Compact Cars,2015,Y,13,90,A
346,6,3,Rear-Wheel Drive,6,Premium,BMW,28.2943,41.9998,Midsize Cars,2015,Y,10,102,A
413,6,3.5,Front-Wheel Drive,5,Regular,Honda,22.7499,39.2494,Midsize Cars,2015,N,16,103,M
346,6,3.5,Front-Wheel Drive,6,Regular,Honda,26.9994,48.6193,Midsize Cars,2015,N,16,103,A
362,6,3.5,Front-Wheel Drive,6,Regular,Honda,26.0491,45.1484,Midsize Cars,2015,N,16,103,A
324,4,2.4,Front-Wheel Drive,7,Regular,Honda,30.1555,48.6399,Midsize Cars,2015,N,16,103,M
292,4,2.4,Front-Wheel Drive,8,Regular,Honda,34.8365,51.6784,Midsize Cars,2015,N,16,103,A
302,4,2.4,Front-Wheel Drive,7,Regular,Honda,33.6849,49.4551,Midsize Cars,2015,N,16,103,A
410,6,3.7,Rear-Wheel Drive,5,Premium,Infiniti,23.5767,37.5497,Midsize Cars,2015,N,14,99,A
436,6,3.7,All-Wheel Drive,5,Premium,Infiniti,22.1599,35.1167,Midsize Cars,2015,N,14,99,A
403,6,3,Rear-Wheel Drive,5,Premium,BMW,23.9085,38.5172,Large Cars,2015,Y,10,112,A
418,6,3,All-Wheel Drive,5,Premium,BMW,23.1166,36.9968,Large Cars,2015,Y,10,112,A
394,6,3,Rear-Wheel Drive,5,Premium,BMW,24.1735,40.3216,Large Cars,2015,Y,14,107,A
394,6,3,Rear-Wheel Drive,5,Premium,BMW,24.1735,40.3216,Large Cars,2015,Y,14,115,A
400,6,3,All-Wheel Drive,5,Premium,BMW,23.9374,39.0499,Large Cars,2015,Y,14,115,A
350,6,3,Rear-Wheel Drive,6,Premium,BMW,28.2068,43.1262,Large Cars,2015,Y,10,115,A
282,4,1.6,Front-Wheel Drive,8,Regular,Hyundai,36.3,53.4,Large Cars,2015,N,16,106,A
638,12,6.7,Rear-Wheel Drive,2,Premium,Rolls-Royce,13.9,25.6,Large Cars,2015,N,14,113,A
637,12,6.7,Rear-Wheel Drive,2,Premium,Rolls-Royce,13.9,25.3,Large Cars,2015,N,14,125,A
580,12,6.6,Rear-Wheel Drive,3,Premium,Rolls-Royce,15.1,26.4,Large Cars,2015,N,14,111,A
580,12,6.6,Rear-Wheel Drive,3,Premium,Rolls-Royce,15.1,26.4,Large Cars,2015,N,14,117,A
534,12,6,Rear-Wheel Drive,4,Premium,Aston Martin,17.2984,29.8618,Subcompact Cars,2015,N,14,83,A
357,6,3.5,All-Wheel Drive,6,Premium,Acura,27.1499,45.3998,Compact Cars,2015,Y,14,93,A
314,4,2,All-Wheel Drive,7,Regular,Subaru,31.857,47.9733,Compact Cars,2015,N,12,97,M
284,4,2,All-Wheel Drive,8,Regular,Subaru,36.0319,52.086,Compact Cars,2015,N,12,97,A
313,4,2,Front-Wheel Drive,7,Regular,Volkswagen,29.3,49.6,Compact Cars,2015,N,16,94,M
301,4,1.8,Front-Wheel Drive,7,Regular,Volkswagen,32.3787,52.479,Compact Cars,2015,N,16,94,M
298,4,1.8,Front-Wheel Drive,7,Regular,Volkswagen,32.7401,52.6,Compact Cars,2015,N,16,94,A
337,4,2,Front-Wheel Drive,6,Regular,Volkswagen,28.7,47.5,Compact Cars,2015,N,16,94,A
334,6,3,Rear-Wheel Drive,7,Diesel,BMW,33.5692,55.2631,Midsize Cars,2015,N,14,102,A
338,6,3,All-Wheel Drive,7,Diesel,BMW,33.101,49.913,Midsize Cars,2015,N,14,102,A
291,4,1.4,Front-Wheel Drive,8,Regular,Chevrolet,33.7,55,Midsize Cars,2015,N,16,94,A
266,4,1.4,Front-Wheel Drive,8,Regular,Chevrolet,36.5,60.2,Midsize Cars,2015,N,16,94,M
188,4,2,Front-Wheel Drive,10,Regular,Honda,70.2278,69.4883,Midsize Cars,2015,Y,16,103,A
586,12,6,Rear-Wheel Drive,3,Premium,BMW,15.5,28.2,Large Cars,2015,N,14,115,A
196,4,1.5,Front-Wheel Drive,10,Regular,Honda,61.1467,67.1963,Compact Cars,2015,Y,11,95,A
267,4,1.8,Front-Wheel Drive,8,Regular,Honda,38.85,55.0572,Compact Cars,2015,N,12,95,A
271,4,1.8,Front-Wheel Drive,8,Regular,Honda,38.3136,54.2666,Compact Cars,2015,N,12,95,A
285,4,1.8,Front-Wheel Drive,8,Regular,Honda,36.1499,51.1496,Compact Cars,2015,N,12,95,M
253,4,1.8,Front-Wheel Drive,8,Regular,Honda,40.9785,59.0464,Compact Cars,2015,N,12,95,A
352,4,2.4,Front-Wheel Drive,6,Premium,Honda,26.5,41.6,Compact Cars,2015,N,12,95,M
200,4,1.4,Front-Wheel Drive,10,Premium,Volkswagen,57.5,65.3,Compact Cars,2015,Y,16,94,A
285,6,3.5,Rear-Wheel Drive,8,Premium,Infiniti,38.2484,47.9,Midsize Cars,2015,Y,11,104,A
463,8,5.6,Rear-Wheel Drive,4,Premium,Infiniti,20.4,33.9493,Midsize Cars,2015,N,15,104,A
487,8,5.6,All-Wheel Drive,4,Premium,Infiniti,19.4572,31.8475,Midsize Cars,2015,N,15,104,A
428,6,3.7,Rear-Wheel Drive,5,Premium,Infiniti,22.484,36.0975,Midsize Cars,2015,N,15,104,A
443,6,3.7,All-Wheel Drive,5,Premium,Infiniti,22.1629,34.2042,Midsize Cars,2015,N,15,104,A
223,4,2.5,Front-Wheel Drive,9,Regular,Lexus,56.0848,54.1578,Midsize Cars,2015,Y,12,100,A
361,6,3.5,Front-Wheel Drive,6,Regular,Lexus,26.2719,43.8388,Midsize Cars,2015,N,15,100,A
307,4,2,Front-Wheel Drive,8,Diesel,Chevrolet,34.8,66.3,Midsize Cars,2015,N,16,94,A
317,4,2.5,Front-Wheel Drive,7,Regular,Toyota,32,50,Midsize Cars,2015,N,15,103,A
358,6,3.5,Front-Wheel Drive,6,Regular,Toyota,27.1,43.2,Midsize Cars,2015,N,15,103,A
215,4,2.5,Front-Wheel Drive,9,Regular,Toyota,58.5479,56.1496,Midsize Cars,2015,Y,13,103,A
224,4,2.5,Front-Wheel Drive,9,Regular,Toyota,55.0694,54.568,Midsize Cars,2015,Y,13,103,A
225,4,2,Front-Wheel Drive,9,Regular,Ford,57.3,52.4,Large Cars,2015,Y,24,100,A
129,4,2,Front-Wheel Drive,10,Regular Gas and Electricity,Ford,55,51.4,Midsize Cars,2015,Y,19,100,A
286,6,3.5,Rear-Wheel Drive,8,Premium,Infiniti,37.7958,52.0327,Compact Cars,2015,Y,9,100,A
292,6,3.5,Rear-Wheel Drive,7,Premium,Infiniti,36.5997,47.8487,Compact Cars,2015,Y,9,100,A
296,6,3.5,All-Wheel Drive,7,Premium,Infiniti,36.2444,50,Compact Cars,2015,Y,9,100,A
317,6,3.5,All-Wheel Drive,7,Premium,Infiniti,34.7482,43.5991,Compact Cars,2015,Y,9,100,A
437,4,2,All-Wheel Drive,5,Premium,Mitsubishi,21.9609,34.8367,Compact Cars,2015,N,12,93,A
464,4,2,All-Wheel Drive,4,Premium,Mitsubishi,20.9881,31.8423,Compact Cars,2015,N,7,93,M
470,4,2,All-Wheel Drive,4,Premium,Mitsubishi,20.7103,31.0983,Compact Cars,2015,N,7,93,A
413,6,3.5,All-Wheel Drive,5,Premium,Lexus,23.5614,36.1405,Midsize Cars,2015,N,14,99,A
392,6,3.5,Rear-Wheel Drive,5,Premium,Lexus,24.5141,39,Midsize Cars,2015,N,14,99,A
283,6,3.5,Rear-Wheel Drive,8,Premium,Lexus,39.7066,44.2615,Midsize Cars,2015,Y,13,99,A
223,4,2.5,Front-Wheel Drive,9,Regular,Toyota,56.0848,54.1578,Midsize Cars,2015,Y,14,104,A
556,8,6.2,Rear-Wheel Drive,3,Premium,Dodge,16.1,28.8,Large Cars,2015,N,16,105,A
291,4,1.6,Front-Wheel Drive,7,Regular,Hyundai,34.123,53.1634,Compact Cars,2015,N,14,90,A
280,4,1.6,Front-Wheel Drive,8,Regular,Hyundai,35.4997,53.5223,Compact Cars,2015,N,14,90,M
382,6,3.7,Rear-Wheel Drive,5,Premium,Infiniti,24.9984,41.6998,Midsize Cars,2015,N,14,102,A
386,6,3.7,Rear-Wheel Drive,5,Premium,Infiniti,24.7589,41.0175,Midsize Cars,2015,N,14,100,A
409,6,3.7,All-Wheel Drive,5,Premium,Infiniti,23.5,38.1997,Midsize Cars,2015,N,14,102,A
408,6,3.7,All-Wheel Drive,5,Premium,Infiniti,23.4816,38.0228,Midsize Cars,2015,N,14,100,A
377,6,3.5,Rear-Wheel Drive,5,Premium,Mercedes-Benz,25.8,40.1,Midsize Cars,2015,Y,13,98,A
325,4,2.1,All-Wheel Drive,8,Diesel,Mercedes-Benz,35.2,54.7,Midsize Cars,2015,Y,13,98,A
382,6,3.5,All-Wheel Drive,5,Premium,Mercedes-Benz,25.9,38.7,Midsize Cars,2015,Y,13,98,A
496,8,5.5,All-Wheel Drive,4,Premium,Mercedes-Benz,19.4,30.3,Compact Cars,2015,Y,11,92,A
377,6,3.5,Rear-Wheel Drive,5,Premium or E85,Mercedes-Benz,25.8,40.1,Midsize Cars,2015,Y,13,98,A
382,6,3.5,All-Wheel Drive,5,Premium or E85,Mercedes-Benz,25.9,38.7,Midsize Cars,2015,Y,13,98,A
378,6,3,Rear-Wheel Drive,5,Premium,Mercedes-Benz,25.7,40.7,Midsize Cars,2015,Y,13,98,A
393,6,3,All-Wheel Drive,5,Premium,Mercedes-Benz,24.8,38.6,Midsize Cars,2015,Y,13,98,A
308,4,2.1,Rear-Wheel Drive,8,Diesel,Mercedes-Benz,36.7,59.5,Midsize Cars,2015,Y,13,98,A
475,8,5.5,All-Wheel Drive,4,Premium,Mercedes-Benz,20.1,31.7,Midsize Cars,2015,Y,13,98,A
498,8,5.5,All-Wheel Drive,4,Premium,Mercedes-Benz,19.1,30.2,Midsize Cars,2015,Y,13,98,A
386,6,3.6,Rear-Wheel Drive,5,Gasoline or E85,Chrysler,23.9,43.1,Large Cars,2015,N,16,106,A
413,6,3.6,All-Wheel Drive,5,Regular,Chrysler,23,38.1,Large Cars,2015,N,16,106,A
413,6,3.6,All-Wheel Drive,5,Gasoline or E85,Chrysler,23,38.1,Large Cars,2015,N,16,106,A
413,6,3.6,All-Wheel Drive,5,Regular,Dodge,23,38.1,Large Cars,2015,N,16,105,A
386,6,3.6,Rear-Wheel Drive,5,Gasoline or E85,Dodge,23.9,43.1,Large Cars,2015,N,16,105,A
413,6,3.6,All-Wheel Drive,5,Gasoline or E85,Dodge,23,38.1,Large Cars,2015,N,16,105,A
218,4,1.8,Front-Wheel Drive,8,CNG,Honda,34.4988,53.95,Compact Cars,2015,N,6,95,A
432,8,4.7,Rear-Wheel Drive,5,Premium,Mercedes-Benz,21.9,36.5,Compact Cars,2015,Y,11,92,A
462,8,4.7,All-Wheel Drive,4,Premium,Mercedes-Benz,20.9,33.1,Compact Cars,2015,Y,11,92,A
375,6,3,Rear-Wheel Drive,6,Premium,Mercedes-Benz,25.5,42.1,Compact Cars,2015,Y,11,92,A
347,6,3.5,Rear-Wheel Drive,6,Premium,Mercedes-Benz,30.2,40,Midsize Cars,2015,Y,13,98,A
362,6,3.5,Front-Wheel Drive,6,Regular,Toyota,26.1447,43.446,Midsize Cars,2015,N,16,104,A
362,4,2,Front-Wheel Drive,6,Regular,Hyundai,26.9,43.2,Large Cars,2015,N,16,106,A
389,6,3.3,Front-Wheel Drive,5,Regular,Hyundai,24.8,40.4,Large Cars,2015,N,16,106,A
405,6,3,All-Wheel Drive,5,Premium,Mercedes-Benz,24.3,37.0013,Compact Cars,2015,Y,11,92,A
460,8,4.6,Rear-Wheel Drive,4,Premium,Lexus,20.3,34,Midsize Cars,2015,N,14,103,A
486,8,4.6,All-Wheel Drive,4,Premium,Lexus,19.3622,32.0312,Midsize Cars,2015,N,14,103,A
460,8,4.6,Rear-Wheel Drive,4,Premium,Lexus,20.3,34,Midsize Cars,2015,N,14,102,A
486,8,4.6,All-Wheel Drive,4,Premium,Lexus,19.3622,32.0312,Midsize Cars,2015,N,14,102,A
432,8,5,All-Wheel Drive,5,Premium,Lexus,24.7,30.3,Midsize Cars,2015,Y,10,102,A
523,8,6.2,Rear-Wheel Drive,4,Premium,Chevrolet,19.3957,32.6299,Large Cars,2015,N,17,112,M
403,6,3.3,Front-Wheel Drive,5,Regular,Hyundai,23.8,39.6,Large Cars,2015,N,16,106,A
424,6,3.7,All-Wheel Drive,5,Regular,Lincoln,22.6,36.5,Large Cars,2015,N,18,105,A
400,6,3.7,Front-Wheel Drive,5,Regular,Lincoln,23.9456,39.3366,Large Cars,2015,N,18,105,A
321,4,2,All-Wheel Drive,7,Premium or E85,Mercedes-Benz,30.9,46.7,Compact Cars,2015,Y,13,88,A
321,4,2,All-Wheel Drive,7,Premium,Mercedes-Benz,30.9,46.7,Compact Cars,2015,Y,13,88,A
294,4,2,Front-Wheel Drive,7,Premium,Mercedes-Benz,33.5,54,Compact Cars,2015,Y,13,88,A
268,3,1,Front-Wheel Drive,8,Regular,Ford,38,56.4,Compact Cars,2015,N,13,90,M
281,4,2,Front-Wheel Drive,8,Regular,Ford,34.7734,56.6103,Compact Cars,2015,N,13,90,A
293,4,2,Front-Wheel Drive,7,Regular,Ford,33.6497,53.9264,Compact Cars,2015,N,13,90,A
300,4,2,Front-Wheel Drive,7,Regular,Ford,33.1,51.6,Compact Cars,2015,N,13,90,M
336,4,2,Front-Wheel Drive,6,Regular,Ford,29.5,45.2,Compact Cars,2015,N,13,90,M
285,4,2,Front-Wheel Drive,8,Gasoline or E85,Ford,34.6,57.4,Compact Cars,2015,N,13,90,A
